id_text,lemma
P402525,māmītu[oath]N māmītu[oath]N uṣurtu[drawing]N ša[that]REL lā[not]MOD x[NA]NA uṣurtu[drawing]N ilu[god]N ša[that]REL lā[not]MOD x[NA]NA uṣurtu[drawing]N šamû[heaven]N u[and]CNJ erṣetu[earth]N ša[that]REL lā[not]MOD nakāru[change]V ilu[god]N ištēn[one]NU x[NA]NA ilu[god]N u[and]CNJ awīlu[man]N lā[not]MOD pašāru[release]V gišparru[trap]N lā[not]MOD etēqu[proceed]V ša[that]REL ana[to]PRP lemnu[bad-one]N retû[driven-in]AJ sapāru[(deity's)-net]N lā[not]MOD waṣû[go-out]V ša[that]REL ana[to]PRP lemnu[bad-one]N tarṣu[stretched-out]AJ lū[either]CNJ utukku[(an-evil-demon)]N lemnu[bad]AJ lū[either]CNJ alû[(an-evil-demon)]N lemnu[bad]AJ lū[either]CNJ eṭemmu[ghost]N x[NA]NA lū[either]CNJ Lamaštu[1]DN lū[either]CNJ labāṣu[(a-disease-demon)]N lū[either]CNJ ahhāzu[seizer]N lū[either]CNJ lilû[(a-demon)]N lū[either]CNJ lilītu[(a-demon)]N lū[either]CNJ wardatu[girl]N lilû[(a-demon)]N x[NA]NA lemnu[bad]AJ lū[either]CNJ asakku[(a-demon-or-illness)]N x[NA]NA x[NA]NA halāpu[slip-into]V x[NA]NA nadû[throw]V x-x-ši-du[NA]NA x[NA]NA belû[be(come)-extinguished]V x[NA]NA halāpu[slip-into]V x[NA]NA nasāhu[tear-out]V ana[to]PRP zīqīqu[wind]N târu[turn]V x[NA]NA ziāqu[blow]V šumu[name]N halāqu[be(come)-lost]V ša[that]REL ina[in]PRP nigiṣṣu[crack]N bītu[house]N ṣarāru[flash]V ana[to]PRP lā[not]MOD bašû[exist]V târu[turn]V ina[in]PRP tuduqqû[spoken-formula]N awātu[word]N Ea[1]DN šiptu[incantation]N Marduk[1]DN ša[of]DET Apsu[1]GN šiptu[incantation]N Apsu[1]GN u[and]CNJ Eridu[1]SN ai[not]MOD pašāru[release]V
P402964,x[NA]NA bakû[weep]V x[NA]NA x[NA]NA ša[that]REL qabû[say]V x[NA]NA x[NA]NA
P403596,x[NA]NA x[NA]NA šebû[be(come)-full]V x[NA]NA lā[not]MOD šagāšu[kill]V x[NA]NA x[NA]NA x[NA]NA
P403894,x[NA]NA dimtu[tear]N lā[not]MOD ib-x[NA]NA x[NA]NA lagāʾu[scale]N nadû[placed]AJ x[NA]NA x[NA]NA rappu[hoop]N šūnuhu[much-troubled]AJ x[NA]NA x[NA]NA
P404056,x[NA]NA arnu[guilt]N x[NA]NA
P404186,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA TUM[NA]NA AD[NA]NA x[NA]NA x[NA]NA ina[in]PRP bītu[house]N ul[not]MOD wašbu[inhabited]AJ ina[in]PRP būšu[goods]N ul[not]MOD wašbu[inhabited]AJ ina[in]PRP aššatu[wife]N ul[not]MOD wašbu[inhabited]AJ ina[in]PRP māru[son]N x[NA]NA
P404340,x-x[NA]NA qatû[finish]V x-x[NA]NA akālu[eat]V x[NA]NA šatû[drink]V
P404342,x[NA]NA ti[NA]NA NIG₂[NA]NA x[NA]NA x[NA]NA x[NA]NA x-ti[NA]NA ṣeherti[small]AJ x[NA]NA x[NA]NA adi[until]PRP mati[when?]QP bēltu[lady]N x[NA]NA bēltu[lady]N ana[to]PRP wardu[slave]N x[NA]NA
P404365,x[NA]NA qabû[say]V libbu[interior]N nâhu[rest]V qabû[say]V x[NA]NA qabû[say]V
P404429,x[NA]NA barû[seen]AJ
P404599,x[NA]NA teslītu[appeal]N qabû[say]V
P404890,bītu[house]N x[NA]NA sinništu[woman]N ša[that]REL la-x[NA]NA bēlu[lord]N rašû[acquire]V šarru[king]N rašû[acquire]V šakkanakku[(military)-governor]N x[NA]NA ūma[today]AV nēmelu[profit]N x[NA]NA ta-x[NA]NA ilu[god]N ta-na-x[NA]NA ṣeh-x[NA]NA x[NA]NA
P404892,mamman[somebody]XP ai[not]MOD i-x-x[NA]NA ana[to]PRP libbu[interior]N haṭṭu[stick]N šamnu[oil]N šapku[heaped-up]AJ mamman[somebody]XP ul[not]MOD edû[know]V nadānu[give]V ša[of]DET šarru[king]N ṭiābu[be(come)-good]V ša[of]DET šāqû[steward]N damāqu[be(come)-good]V ša[of]DET abarakku[steward]N ibrūtu[friendship]N ša[of]DET ūmakkal[for-one-day]AV kinattūtu[colleagueship]N ša[of]DET dārû[lasting]AJ ṣāltu[combat]N ašru[place]N kinattūtu[colleagueship]N karṣu[slander]N akālu[eat]V ašru[place]N pašīšūti[role-of-@pašīšu-priest]N bašû[exist]V ubāru[(resident)-alien]N ina[in]PRP ālu[city]N šanû[(an)other]AJ rēšu[head]N ēkallu[palace]N Assurbanipal[1]RN šarru[king]N kiššatu[totality]N šarru[king]N Aššur[1]GN
P404903,x[NA]NA x[NA]NA rēdû[soldier]N x[NA]NA waklu[overseer]N šarru[king]N x[NA]NA dayyānu[judge]N x[NA]NA qarrādu[hero]N ša[that]REL lā[not]MOD x[NA]NA i-x-bi[NA]NA a-x-x[NA]NA qarrādu[hero]N dan-x[NA]NA u[and]CNJ bēlu[lord]N emūqu[strength]N x[NA]NA annû[this]DP ta-ha-x[NA]NA x[NA]NA annû[this]DP ta-ha-x[NA]NA x[NA]NA ina[in]PRP qātu[hand]N ul[not]MOD epēšu[do]V x[NA]NA ina[in]PRP x-nu[NA]NA mu-uh-hi[NA]NA x[NA]NA tuša[it-could-have-been-that]MOD lu-ra-mi-x[NA]NA minde[perhaps]AV ana[to]PRP matīma[ever]AV x[NA]NA urru[daytime]N kī[like]PRP ša-x[NA]NA matīma[ever]AV kī[like]PRP x-x[NA]NA mašû[forget]V mūšu[night]N x[NA]NA x[NA]NA x[NA]NA x-na-šu₂[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA rāṭu[water-channel]N mūšaru[garden(-plot)]N x-x[NA]NA x-ZA[NA]NA emu[father-in-law]N ni-is-sa-x[NA]NA ištu[from]PRP enû[change]V x-x[NA]NA šīru[flesh]N u[and]CNJ dāmu[blood]N ni-x-x[NA]NA tēmu[(fore)thought]N ilu[god]N ul[not]MOD lamādu[learn]V x[NA]NA mimma[anything]XP ilu[god]N ana[to]PRP a-x[NA]NA ša[that]REL arhiš[quickly]AV šasû[shout]V x[NA]NA wardu[slave]N lā[not]MOD kīnu[permanent]AJ I.BI₂.ZA[NA]NA x[NA]NA arratu[curse]N ba-ab-x[NA]NA x[NA]NA amtu[maid]N ša[that]REL pa-nu-x[NA]NA eli[on]PRP be-li₂-x[NA]NA māru[son]N be-li₂-x[NA]NA lu-mu-x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA
P404904,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA aš₂-x[NA]NA a-sak-x[NA]NA šasû[shout]V x[NA]NA itû[boundary]N x-x[NA]NA parû[mule]N x[NA]NA x[NA]NA ina[in]PRP šēpu[foot]N lā[not]MOD x[NA]NA watû[find]V x[NA]NA nadû[throw]V ana[to]PRP da-x[NA]NA ṣūhu[laugh]N watāru[be(come)-outsize]V ha[NA]NA ba[NA]NA NI[NA]NA x[NA]NA ša[that]REL sanāqu[check]V x[NA]NA našāqu[kiss]V x[NA]NA e-RIN[NA]NA x[NA]NA ša[that]REL e-gi-i[NA]NA e-RIN[NA]NA x[NA]NA warki[behind]PRP i-ka-x[NA]NA eleppu[ship]N Tilmun[1]GN x-x[NA]NA x[NA]NA x[NA]NA
P404912,x[NA]NA x[NA]NA x[NA]NA x-ra-nu-tu₄[NA]NA x[NA]NA hubullu[debt]N x-ni[NA]NA zērānu[seed(-corn)]N ana[to]PRP hubullu[debt]N leqû[take]V ana[to]PRP buṣaṣû[trifles]N nadānu[give]V agarinnu[womb]N emṣu[sour]AJ šikaru[beer]N ina[in]PRP mīnû[what?]QP ṭiābu[be(come)-good]V pattû[bucket]N ina[in]PRP nāru[river]N neqelpû[float]V ištu[from]PRP lā[not]MOD buqlu[malt]N akālu[eat]V ištu[from]PRP lā[not]MOD buqlu[malt]N sapāhu[scatter]V x[NA]NA gišimmaru[date-palm]N sarru[false]AJ x[NA]NA x-na-ša₂-ab-bi[NA]NA x-ka-al-li[NA]NA x[NA]NA na-pa-a-ši-im[NA]NA x-ku-ni[NA]NA x[NA]NA IŠ[NA]NA qa₂-ti[NA]NA x-an-ni[NA]NA x-an-ni[NA]NA x-x[NA]NA a-x[NA]NA u₃[NA]NA x[NA]NA awīlu[man]N tu-x-x[NA]NA itti[with]PRP Šamaš[1]DN x[NA]NA retû[drive-in]V x[NA]NA adi[until]PRP ša-ra-x[NA]NA ina[in]PRP dumqu[goodness]N ša[of]DET ilu[god]N ana[to]PRP ahu[brother]N nadānu[give]V ana[to]PRP ahātu[sister]N ai[not]MOD ta-x-x[NA]NA salātu[family]N ai[not]MOD x-x[NA]NA mūdû[knower]N x-x[NA]NA dumqu[goodness]N šū[he]IP eli[on]PRP x[NA]NA êšamma[in-any-direction]AV ul[not]MOD x-x[NA]NA šīru[flesh]N šīru[flesh]N x[NA]NA nakaru[strange-one]N nakaru[strange-one]N a-hu-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P404975,ni-hi[NA]NA x[NA]NA x[NA]NA la[NA]NA x-RAD[NA]NA ana[to]PRP zāʾeru[hostile-one]N x[NA]NA nakāru[change]V x[NA]NA im-x[NA]NA x-li[NA]NA ba-x[NA]NA DU[NA]NA x[NA]NA x[NA]NA lā[not]MOD lamdu[experienced-one]N ereqqu[cart]N lā[not]MOD mūdû[knower]N harrānu[way]N akû[weak-one]N wīṣu[few]AJ kalbatu[bitch]N x-x[NA]NA adi[until]PRP alāku[go]V itti[with]PRP um-me-x[NA]NA kallātu[daughter-in-law]N epēšu[do]V emētu[mother-in-law]N u[and]CNJ ana[to]PRP kâšim[to-you]IP epēšu[do]V aššu[because]SBJ ID-BU-US[NA]NA kišādu[neck]N aššu[because]SBJ x-x[NA]NA mašku[skin]N il-x-x[NA]NA i-ši[NA]NA NUN[NA]NA qaqqadu[head]N ana[to]PRP nam-x-x[NA]NA x-pi-ik[NA]NA x[NA]NA x[NA]NA x-tal₂-lik-ta[NA]NA x[NA]NA bītu[house]N ai[not]MOD i-x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA nišu[people]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA ṣehru[small-one]N x[NA]NA ina[in]PRP bubūtu[hunger]N i-x-x[NA]NA inbu[fruit]N du-x-x[NA]NA DA-bi-lu₄[NA]NA DI-IB-x[NA]NA x[NA]NA ul[not]MOD u₂-BU-ṢI[NA]NA x[NA]NA x[NA]NA kirissu[hairpin]N x[NA]NA x[NA]NA li[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA hīpu[break(age)]N x-ta[NA]NA hīpu[break(age)]N x[NA]NA im[NA]NA x[NA]NA ša[of]DET qa₂-qa₂-x[NA]NA x[NA]NA x[NA]NA x[NA]NA ayyumma[any]XP ana[to]PRP a-la-x[NA]NA u[and]CNJ šū[he]IP ana[to]PRP la[NA]NA KI[NA]NA x[NA]NA x[NA]NA it-ta-nam-x[NA]NA ištu[from]PRP halāqu[be(come)-lost]V ša[NA]NA HI[NA]NA x[NA]NA wašbu[inhabited]AJ danānu[be(come)-strong]V er-re-x[NA]NA x[NA]NA hīpu[break(age)]N šalmu[intact]AJ kunukku[seal]N a-ha-x[NA]NA ramānu[self]N SU[NA]NA ram[NA]NA ku[NA]NA x[NA]NA x[NA]NA X[NA]NA AN[NA]NA mi[NA]NA x[NA]NA x[NA]NA be-e-el-x[NA]NA u[and]CNJ E₂[NA]NA x[NA]NA x[NA]NA x[NA]NA ti-ib-x[NA]NA emqu[wise-one]N x-ra-x[NA]NA DI[NA]NA ṣehēru[be(come)-small]V x[NA]NA x[NA]NA ma[NA]NA x[NA]NA ra[NA]NA x[NA]NA x[NA]NA NE[NA]NA UD[NA]NA ša[of]DET lā[not]MOD emūqu[strength]N x[NA]NA ka-ri[NA]NA la[NA]NA x[NA]NA x[NA]NA
P412175,ina[NA]NA a-mat[NA]NA {d}EN[NA]NA u[NA]NA {d}GAŠAN-ia₂[NA]NA lis-lim[NA]NA ap-su-u₂[NA]NA ša₂[NA]NA ri-x[NA]NA x[NA]NA ib-ba-nu-u₂[NA]NA x[NA]NA eri-du₁₀[NA]NA x[NA]NA ṭa-a-bi[NA]NA ib-ba-nu-u₂[NA]NA bu-un-nu-u₂[NA]NA x[NA]NA x[NA]NA ša₂-qu-um-ma-ti-ia[NA]NA šu-qam-mu-mu[NA]NA x[NA]NA x[NA]NA en-gur-ru[NA]NA ša₂[NA]NA qe₂-reb-šu₂[NA]NA el-lu[NA]NA x[NA]NA x[NA]NA u₂-ri-in-na-ku-šu₂[NA]NA u₂-tal-li-lu[NA]NA u₂-ri-in-nu[NA]NA ul-lu-lu[NA]NA x[NA]NA ki-sal-lu[NA]NA ṣi-i-ri[NA]NA ap-su-u₂[NA]NA ṣe-eh-ru-ti-ia[NA]NA ki-sal-lu[NA]NA ṣi-i-ri[NA]NA ABZU{+i}[NA]NA rab-bu-ti-ia[NA]NA x[NA]NA nap-ha-x[NA]NA šum-du-lu₄[NA]NA ABZU{+u₂}[NA]NA rab-bu-ti-ia[NA]NA x[NA]NA pa-rak[NA]NA el-lu[NA]NA ša₂[NA]NA ana[NA]NA ṣi-it[NA]NA {d}UTU{+ši}[NA]NA ra-mu-u₂[NA]NA x[NA]NA šu-bat[NA]NA ta-ne₂-hi-ia[NA]NA x[NA]NA ana[NA]NA e₂-kal-lu₄[NA]NA ša₂[NA]NA kad₂-re-e[NA]NA e-re-bi[NA]NA x[NA]NA bi-it[NA]NA be-lu₄[NA]NA x[NA]NA ap-su-u₂[NA]NA kib-ri[NA]NA ana[NA]NA kib-ri[NA]NA mi-nam[NA]NA it-ta-nu-ru[NA]NA mi-nam[NA]NA u₂-ta-x[NA]NA mi-nam[NA]NA im-ta-na-har[NA]NA ša₂[NA]NA ap-su-u₂[NA]NA kib-ri[NA]NA mi-nam[NA]NA ut-ta-ab-ba-tu[NA]NA mi-nam[NA]NA in-na-aq-qa₂-ru[NA]NA E₂[NA]NA ki-i-ni[NA]NA ap-su-u₂[NA]NA kib-ri[NA]NA ana[NA]NA kib-ri[NA]NA mi-nam[NA]NA it-ta-nu-ru[NA]NA x[NA]NA E₂[NA]NA {d}e₂-a[NA]NA kib-ri[NA]NA ana[NA]NA kib-ri[NA]NA mi-nam[NA]NA it-ta-nu-ru[NA]NA x[NA]NA E₂[NA]NA {d}e₂-a[NA]NA ana[NA]NA ša₂[NA]NA šul-pu-tu₂[NA]NA i[NA]NA nu-u₂-ri-ih-šu₂[NA]NA x[NA]NA aš-šum[NA]NA E₂-šu₂[NA]NA šul-pu-tu₂[NA]NA IRI-šu₂[NA]NA šal-la[NA]NA x-im[NA]NA dim-ma-tu₄[NA]NA i-x[NA]NA MU-MEŠ[NA]NA NU[NA]NA BUR₂-MEŠ[NA]NA ša₂[NA]NA im-me-ru-ka[NA]NA a-a-x-x[NA]NA da-aš₂-šu-ka[NA]NA x[NA]NA ina[NA]NA E₂[NA]NA {d}x[NA]NA ru-ba-tu₄[NA]NA IRI-x[NA]NA E₂.SAG.IL₂[NA]NA E₂[NA]NA x[NA]NA x[NA]NA x[NA]NA mi-nam[NA]NA a-qab-bi[NA]NA x[NA]NA x[NA]NA IŠ[NA]NA x[NA]NA ša₂[NA]NA be-lu₄[NA]NA i-di-iš-ta-šu₂[NA]NA u[NA]NA da-mu-um[NA]NA x[NA]NA E₂[NA]NA BAD-x-tu₄[NA]NA ša₂[NA]NA {d}EN.x[NA]NA u[NA]NA E₂[NA]NA a-bu[NA]NA um-x[NA]NA x[NA]NA ša₂[NA]NA be-lu[NA]NA i-di-iš-ta-šu₂[NA]NA u[NA]NA da-mu-um[NA]NA x[NA]NA x[NA]NA x[NA]NA ša₂-mu-u₂[NA]NA li-ni-ih-hu-ka[NA]NA KI{+ti₃}[NA]NA li-šap-ši-ih-ka[NA]NA x[NA]NA u₂-a[NA]NA be-lu₄[NA]NA ša₂-mu-u₂[NA]NA li-ni-ih-hu-ka[NA]NA x[NA]NA qar-ra-du[NA]NA {d}AMAR.UTU[NA]NA ša₂-mu-u₂[NA]NA li-ni-ih-hu-ka[NA]NA x[NA]NA hi-ir-tu₄[NA]NA na-ra-am-ta-ka[NA]NA {d}zar-pa-ni-tu₄[NA]NA tes₂-lit[NA]NA liq-bi-ka[NA]NA x[NA]NA suk-kal[NA]NA ki-nu[NA]NA {d}na-bi-um[NA]NA tes₂-lit[NA]NA liq-bi-ka[NA]NA x[NA]NA ka-lat[NA]NA mar-tu₄[NA]NA reš-ti-tu₄[NA]NA ša₂[NA]NA {d}URAŠ[NA]NA tes₂-lit[NA]NA liq-bi-ka[NA]NA x[NA]NA ru-bat[NA]NA kit-tu₄[NA]NA {d}taš-me-tu₄[NA]NA tes₂-lit[NA]NA liq-bi-ka[NA]NA x[NA]NA ru-bat[NA]NA ra-bi-tu₄[NA]NA be-el-tu₂[NA]NA {d}na-na-a[NA]NA tes₂-lit[NA]NA liq-bi-ka[NA]NA x[NA]NA x[NA]NA IRI-ka[NA]NA la[NA]NA ta-nam-di[NA]NA liq-bu-ka[NA]NA tes₂-lit[NA]NA liq-bu-ka[NA]NA x[NA]NA ba-bi-li₃[NA]NA la[NA]NA ta-nam-di[NA]NA liq-bu-ka[NA]NA tes₂-lit[NA]NA liq-bu-ka[NA]NA x[NA]NA MU-MEŠ[NA]NA NU[NA]NA BUR₂-MEŠ[NA]NA ša₂[NA]NA ana[NA]NA ka-x[NA]NA {im}DUB[NA]NA {m}{d}IDIM-DIN-su-E[NA]NA A[NA]NA ša₂[NA]NA {m}{d}EN-A-MU[NA]NA A[NA]NA ŠU[NA]NA {m}{d}ŠU₂-NUMUN-DU₃[NA]NA A-šu₂[NA]NA {lu₂}GALA.TUR{+ru}[NA]NA {d}ŠU₂-KAM₂[NA]NA E{ki}[NA]NA {iti}x[NA]NA MU[NA]NA DIŠ-ME-U-LIMMU-KAM₂[NA]NA x[NA]NA {m}ar-x[NA]NA
P412176,ina[NA]NA a-mat[NA]NA {d}EN[NA]NA u[NA]NA {d}GAŠAN-ia₂[NA]NA lis-lim[NA]NA tam₂-ka-ri[NA]NA it-ta-kir[NA]NA a[NA]NA ka-la[NA]NA ma-a-tu₂[NA]NA it-ta-ad-lah[NA]NA ša₂[NA]NA be-lu₄[NA]NA ina[NA]NA ṣer-hi-šu₂[NA]NA bi-it[NA]NA ni-ip-pu-ri[NA]NA a-li[NA]NA be-el-šu₂[NA]NA i-ta-ra-ar-šu₂[NA]NA be-let-su[NA]NA ša₂[NA]NA mar-ṣa-a-ti[NA]NA it-ta-šab[NA]NA IRI[NA]NA ša₂[NA]NA {d}x[NA]NA x[NA]NA be-el-šu₂[NA]NA ar₂-kat₂-su[NA]NA la[NA]NA ip-ru-us[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA tag-da-mar[NA]NA x[NA]NA la[NA]NA ka-ša₂-x[NA]NA ana[NA]NA ṣe-e-nu[NA]NA tu-uš-zi-iz[NA]NA re-e₂-a[NA]NA la[NA]NA ṣa-li-lu[NA]NA ana[NA]NA ma-ṣar-ti₃[NA]NA tu-še-šib[NA]NA a-bi[NA]NA {d}x[NA]NA IRI-ka[NA]NA hi-i-iṭ-ma[NA]NA ṭup-pi[NA]NA da-mi-iq-ti[NA]NA šu-ṭur[NA]NA x[NA]NA x[NA]NA x[NA]NA ma-lu-u₂[NA]NA ša₂-qu-u₂[NA]NA na-ak-lu₄[NA]NA NU[NA]NA AL.TIL[NA]NA ana[NA]NA DU₁₂[NA]NA ZI{+hi}[NA]NA x[NA]NA {m}{d}AMAR.UTU-EN-šu₂-nu[NA]NA x[NA]NA iš-ṭur-ma[NA]NA E{ki}[NA]NA x[NA]NA DIŠ-ME-DIŠ-ŠU-IMIN-KAM₂[NA]NA {m}di-mit-ri[NA]NA LUGAL[NA]NA x[NA]NA šur-qa[NA]NA NU[NA]NA GIŠ-šu₂[NA]NA
P412177,ina[NA]NA a-mat[NA]NA {d}EN[NA]NA u[NA]NA {d}GAŠAN-ia[NA]NA lis-lim[NA]NA qar-ra-du[NA]NA ra-bu-u₂[NA]NA mu-ab-bit[NA]NA ša₂-di-i[NA]NA be-li₃[NA]NA ana[NA]NA be-el[NA]NA x[NA]NA x-na-x[NA]NA a-na[NA]NA ša-di-i[NA]NA ša₂[NA]NA ri-ša₂-a-ti₃[NA]NA a-na[NA]NA ša-di-i[NA]NA ša₂[NA]NA ri-ša₂-a-ti₃[NA]NA IRI-MEŠ[NA]NA ki-ma[NA]NA le-e[NA]NA i-tak-ki-pu-šu₂[NA]NA e-mu-qan[NA]NA ṣi-ra-a-ti[NA]NA ša₂[NA]NA {d}a-nim[NA]NA mu-ab-bit[NA]NA ša₂-di-i[NA]NA E₂-i-bi₂-{d}a-nu-um[NA]NA ša₂[NA]NA be-lu₄[NA]NA ša₂-lum-mat-su[NA]NA zu-um-ri[NA]NA u₂-ša-x[NA]NA ša₂-du-u₂[NA]NA ra-bu-u₂[NA]NA {d}x[NA]NA e-x[NA]NA sin-niš-tu₄[NA]NA kit-tu₄[NA]NA ša₂[NA]NA mi₃-lik-ša₂[NA]NA ru-u₂-x[NA]NA sin-niš-tu₄[NA]NA kit-tu₄[NA]NA ina[NA]NA E₂.SUG₄.GA[NA]NA u₂-ta-x[NA]NA ša₂[NA]NA pu-luh-ti[NA]NA me-lam[NA]NA na-šu₂-u₂[NA]NA u₄-mu[NA]NA da-pi-nu[NA]NA ša₂[NA]NA ra-šub-ba-tu₂[NA]NA ra-mu-u₂[NA]NA nam-ta-ru[NA]NA ra-bu-u₂[NA]NA ša₂[NA]NA ra-šub-ba-tu₂[NA]NA ra-mu-u₂[NA]NA ša₂[NA]NA šam-ni[NA]NA ṭa-a-bi[NA]NA ša₂[NA]NA x-ma[NA]NA a-kil[NA]NA šam-ni[NA]NA ši-iz-bi[NA]NA ša₂[NA]NA x-ma[NA]NA AN{+u₂}[NA]NA li-ni-ih-hu-ka[NA]NA KI{+ti₃}[NA]NA li-šap-ši-ih-ka[NA]NA be-lu₄[NA]NA IRI[NA]NA ṣi-ri[NA]NA x[NA]NA x[NA]NA x-la₂[NA]NA x-u₂[NA]NA GAL{+u₂}[NA]NA {d}x[NA]NA ru-ba-tu₂[NA]NA IRI[NA]NA u[NA]NA E₂[NA]NA um-mu[NA]NA GAL{+tu₄}[NA]NA {d}MIN[NA]NA NIMIN[NA]NA MU-MEŠ[NA]NA GU₄.U₄-MEŠ[NA]NA ar-da-tu₄[NA]NA ana-ku[NA]NA ar-da-tu₄[NA]NA ana-ku[NA]NA x[NA]NA nis-hi[NA]NA MIN{+u₂}[NA]NA NU[NA]NA AL.TIL[NA]NA ana[NA]NA DU₁₂[NA]NA ZI{+hi}[NA]NA x[NA]NA {m}{d}EN-A-MU[NA]NA A[NA]NA ša₂[NA]NA {m}{d}IDIM-DIN-su-E[NA]NA x[NA]NA
P412180,lit-tu₄[NA]NA ana[NA]NA E₂-šu₂[NA]NA mar-ṣi-iš[NA]NA i-bak-ki[NA]NA E₂[NA]NA ša₂[NA]NA ina[NA]NA ši-ma-a-ti[NA]NA mar-ṣa-a-tu₄[NA]NA ša₂[NA]NA i-du-u₂[NA]NA ul[NA]NA a-had-du[NA]NA ana[NA]NA IRI[NA]NA ši-ma-a-ti[NA]NA hum-mu-ṭa-a-ti[NA]NA x[NA]NA ana[NA]NA ša[NA]NA ki-na-tu-šu₂[NA]NA ṣur-ru-pa[NA]NA x[NA]NA ana[NA]NA el-let[NA]NA {d}NIN.MAR.KI[NA]NA ša₂[NA]NA ih-li-qi₂[NA]NA ša₂[NA]NA i-du-u₂[NA]NA ul[NA]NA a-had-du[NA]NA ana[NA]NA ši-ik-ku-kat₂[NA]NA ša₂[NA]NA me-ze-eh[NA]NA ir-ti-šu₂[NA]NA ša₂[NA]NA gal-lu-u₂[NA]NA ik-mu-u₂[NA]NA ša₂[NA]NA i-du-u₂[NA]NA ul[NA]NA a-had-du[NA]NA i-bak-ki[NA]NA be-el-tu₄[NA]NA ina[NA]NA rig-gim[NA]NA mar-ṣi-iš[NA]NA i-na-as-su-us[NA]NA a-bi[NA]NA ina[NA]NA i-rat[NA]NA me-e[NA]NA E₂[NA]NA i-pu-šam-ma[NA]NA mu-di-ik-ti[NA]NA KUR{+i}[NA]NA ana-ku[NA]NA ša₂[NA]NA šap-liš[NA]NA il-la-ku[NA]NA a-mat-su[NA]NA ana-ku[NA]NA mu-di-ik-ti[NA]NA KUR{+i}[NA]NA ana-ku[NA]NA ša₂[NA]NA e-liš[NA]NA il-la-ku[NA]NA a-mat-su[NA]NA ana-ku[NA]NA mu-di-ik-ti[NA]NA KUR{+i}[NA]NA ana-ku[NA]NA pa-aš₂-šur[NA]NA u-bar-ti[NA]NA ana-ku[NA]NA ip-te-en[NA]NA ma-a-ti[NA]NA ana-ku[NA]NA mu-di-ik-ti[NA]NA KUR{+i}[NA]NA ana-ku[NA]NA el-le-tu₄[NA]NA {d}NIN.MAR.KI[NA]NA x[NA]NA
